Order_ID,Order_Date,Region,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percent,Sales,Profit,Loss_Flag,,
1433,06-05-2023,West,Electronics,Headphones,6,604.31,921.47,10,5528.8,1902.94,Profit,,
1434,10-04-2024,South,Furniture,Table,2,580.15,757.64,0,1515.27,354.97,Profit,,
1435,04-04-2023,West,Electronics,Mobile,1,403.07,619.37,5,619.37,216.3,Profit,,
1436,09-11-2024,East,Office Supplies,Paper,17,45.68,46.68,10,793.61,17.08,Profit,,
1437,06-08-2023,West,Grocery,Oil,8,9.18,9.25,15,73.98,0.5,Profit,,
1438,19-10-2024,Central,Grocery,Rice,5,9.7,11.68,0,58.38,9.89,Profit,,
1439,16-10-2024,West,Grocery,Snacks,1,7.09,11.79,5,11.79,4.7,Profit,,
1440,03-09-2024,Central,Office Supplies,Stapler,16,33.02,26.31,30,420.97,-107.36,Loss,,
1441,22-01-2023,North,Office Supplies,Stapler,9,23.64,25.96,10,233.6,-20.84,Loss,,
1442,21-02-2023,West,Office Supplies,Pen,15,21.56,37.36,0,560.47,237.11,Profit,,
1443,08-12-2023,South,Grocery,Rice,3,42.93,34.41,30,103.24,-25.54,Loss,,
1444,07-09-2023,West,Office Supplies,Stapler,6,16.21,16.56,20,99.33,2.09,Profit,,
1445,09-05-2023,West,Electronics,Monitor,18,318,436.2,5,7851.55,2127.57,Profit,,
1446,01-08-2024,South,Office Supplies,Pen,4,55.71,59.05,5,236.21,-13.37,Loss,,
1447,30-07-2023,West,Clothing,Shoes,15,84.02,95.71,5,1435.69,175.42,Profit,,
1448,12-03-2023,West,Clothing,Jacket,4,88.17,102.57,5,410.28,57.61,Profit,,
1449,21-07-2024,Unknown,Furniture,Bed,6,151.71,179.45,5,1076.69,166.44,Profit,,
1450,01-08-2023,Central,Office Supplies,Pen,3,45.08,79.3,5,237.89,102.65,Profit,,
1451,23-08-2024,West,Furniture,Bed,4,383.23,432.94,0,1731.74,198.84,Profit,,
1452,10-08-2023,North,Electronics,Monitor,1,617.57,817.11,5,817.11,199.54,Profit,,
1453,27-08-2023,Central,Furniture,Cabinet,2,440.23,569.3,15,1138.59,258.14,Profit,,
1454,03-12-2023,West,Furniture,Bed,18,441.65,659.69,0,11874.49,3924.79,Profit,,
1455,01-06-2023,North,Clothing,Shoes,14,27.94,43.38,5,607.38,216.28,Profit,,
1456,02-09-2024,Central,Furniture,Bed,17,188.87,268.97,20,4572.51,1361.66,Profit,,
1457,03-01-2023,North,Furniture,Bed,9,609.26,696.04,5,6264.32,781,Profit,,
1458,11-10-2023,South,Clothing,Jacket,15,19.66,27.86,15,417.95,122.99,Profit,,
1459,29-05-2023,North,Electronics,Laptop,13,911.42,1426.2,0,18540.66,-6692.18,Loss,,
1460,14-05-2023,North,Grocery,Snacks,19,12.01,16.04,15,304.85,76.62,Profit,,
1461,07-07-2024,Central,Office Supplies,Paper,14,1.51,1.64,30,23,1.82,Profit,,
1462,14-09-2023,West,Office Supplies,Notebook,14,43.49,72.89,15,1020.39,411.58,Profit,,
1463,28-06-2023,North,Office Supplies,Paper,16,23.68,24.07,10,385.05,6.19,Profit,,
1464,23-04-2023,Central,Furniture,Sofa,17,151.21,140.25,20,2384.26,-186.27,Loss,,
1465,07-11-2024,South,Furniture,Table,18,526.85,769.23,0,13846.15,4362.89,Profit,,
1466,27-01-2023,West,Furniture,Chair,18,116.06,117.9,15,2122.14,32.98,Profit,,
1467,15-05-2023,West,Clothing,Jacket,14,38.11,57.09,5,799.26,265.68,Profit,,
1468,16-01-2023,North,Clothing,Jeans,9,68.26,97.76,0,879.88,265.56,Profit,,
1469,02-01-2024,North,Furniture,Table,15,713.12,827.54,0,12413.16,1716.33,Profit,,
1470,01-09-2023,North,Office Supplies,Printer,18,3.41,4.07,5,73.22,11.87,Profit,,
1471,25-08-2024,West,Grocery,Beverages,18,34.65,36.27,10,652.86,29.09,Profit,,
1472,28-11-2023,Central,Office Supplies,Pen,8,10.14,14.29,15,114.29,33.2,Profit,,
1473,17-01-2023,South,Grocery,Oil,16,32.07,32.98,10,527.74,-14.6,Loss,,
1474,28-06-2023,West,Office Supplies,Paper,3,47.13,76.28,5,228.85,87.45,Profit,,
1475,29-09-2023,North,Grocery,Beverages,7,5.94,10.72,5,75.04,33.48,Profit,,
1476,23-02-2023,North,Office Supplies,Stapler,7,37.80701923,41.49,10,290.45,92.74,Profit,,
1477,10-05-2023,East,Furniture,Cabinet,16,620.79,806.59,10,12905.48,2972.85,Profit,,
1478,07-03-2024,South,Office Supplies,Stapler,17,58.06,88.89,0,1511.05,524.11,Profit,,
1479,22-06-2024,South,Electronics,Mobile,10,412.6,723.86,0,7238.65,3112.63,Profit,,
1480,27-04-2023,North,Electronics,Headphones,4,542.36,720.21,5,2880.85,711.42,Profit,,
1481,07-03-2023,Central,Furniture,Chair,9,71.2,139.24,0,1253.12,-612.28,Loss,,
1482,02-05-2024,East,Office Supplies,Printer,13,17.58,22.36,5,290.72,62.2,Profit,,
1483,04-04-2024,North,Electronics,Laptop,2,555.8,639.89,5,1279.78,168.17,Profit,,
1484,06-01-2024,South,Grocery,Oil,6,27.83,30.97,10,185.8,18.81,Profit,,
1485,09-06-2024,Central,Clothing,T-shirt,9,28.28,37.03,10,333.27,78.78,Profit,,
1486,30-08-2024,South,Office Supplies,Stapler,7,61.79,57.03,40,399.21,-33.33,Loss,,
1487,22-04-2023,East,Grocery,Spices,2,23.01,28.74,5,57.47,11.44,Profit,,
1488,07-04-2024,East,Electronics,Laptop,2,804.68,993.63,10,1987.25,377.89,Profit,,
1489,30-05-2024,West,Clothing,Jacket,18,117.37,167.99,0,3023.73,911.14,Profit,,
1490,15-08-2023,Central,Electronics,Tablet,18,493.18,744.95,5,13409.08,4531.8,Profit,,
1491,21-09-2024,West,Electronics,Headphones,19,508.06,775.32,20,14731.16,5078.11,Profit,,
1492,14-02-2023,East,Furniture,Chair,7,407.83,551,5,3857.03,1002.19,Profit,,
1493,05-11-2024,West,Clothing,T-shirt,18,160.98,151.97,20,2735.51,-162.09,Loss,,
1494,17-06-2024,South,Office Supplies,Notebook,8,1.51,3,0,24.02,11.93,Profit,,
1495,05-11-2023,North,Office Supplies,Pen,15,11.92,21.14,0,317.05,138.22,Profit,,
1496,14-04-2024,North,Office Supplies,Stapler,12,37.80701923,71.79,0,861.54,178.48,Profit,,
1497,20-10-2024,East,Grocery,Spices,16,3.62,5.25,0,84.07,26.22,Profit,,
1498,01-02-2023,East,Grocery,Spices,12,30.48,47.38,5,568.57,202.81,Profit,,
1499,04-03-2023,Central,Clothing,T-shirt,14,22.04,40.66,0,569.26,260.65,Profit,,
1500,05-05-2024,South,Office Supplies,Printer,7,19.23,22.57,5,157.97,23.39,Profit,,
1501,16-02-2024,West,Office Supplies,Stapler,16,48.93,63.53,20,1016.47,233.54,Profit,,
1502,12-03-2024,West,Office Supplies,Paper,8,69.88,68.44,15,547.53,-11.47,Loss,,
1503,03-12-2024,South,Furniture,Cabinet,7,659.54,883.65,0,6185.58,1568.83,Profit,,
1504,21-04-2023,North,Clothing,Jeans,17,123.12,157.41,20,2676.03,583.05,Profit,,
1505,17-05-2024,West,Electronics,Laptop,8,409.37,574.32,0,4594.55,1319.61,Profit,,
1506,30-12-2024,Central,Electronics,Mobile,11,1003.24,860.92,30,9470.09,-1565.54,Loss,,
1507,30-03-2024,North,Grocery,Beverages,4,25.59,33.51,10,134.05,31.7,Profit,,
1508,17-03-2023,Central,Clothing,Jacket,12,114.58,131.65,20,1579.8,204.89,Profit,,
1509,24-03-2023,South,Furniture,Chair,12,354.75,366.92,30,4403.06,146.02,Profit,,
1510,26-11-2023,North,Clothing,Jacket,10,18.56,28.51,5,285.14,99.55,Profit,,
1511,14-09-2024,Central,Clothing,Jacket,3,90.03,150.5,10,451.49,181.41,Profit,,
1512,01-06-2023,North,Office Supplies,Printer,10,38.42,44.13,0,441.29,57.09,Profit,,
1513,09-03-2023,East,Electronics,Headphones,11,277.47,278.46,40,3063.06,10.85,Profit,,
1514,10-05-2023,Central,Grocery,Spices,2,8.81,11.01,15,22.03,4.4,Profit,,
1515,09-10-2023,South,Electronics,Mobile,14,128.45,227.33,0,3182.65,1384.29,Profit,,
1516,01-10-2024,West,Clothing,Jacket,16,84.43,139.45,5,2231.2,880.37,Profit,,
1517,10-10-2024,South,Grocery,Rice,7,5.65,9.46,15,66.2,26.64,Profit,,
1518,22-08-2024,West,Grocery,Oil,14,30.75,31.98,10,447.69,17.15,Profit,,
1519,15-07-2024,West,Office Supplies,Printer,5,25.05,37.12,20,185.58,60.31,Profit,,
1520,30-12-2024,Central,Grocery,Rice,17,29.79,35.44,20,602.43,96.06,Profit,,
1521,29-11-2023,East,Clothing,T-shirt,2,74.29,104.22,0,208.43,59.85,Profit,,
1522,26-01-2024,North,Office Supplies,Stapler,8,21.76,42.36,0,338.84,164.8,Profit,,
1523,03-09-2024,East,Furniture,Cabinet,11,600.51,771.21,20,8483.3,-1877.67,Loss,,
1524,27-06-2024,South,Clothing,Shirt,7,25.07,24.71,30,172.94,-2.55,Loss,,
1525,29-10-2023,East,Clothing,Shirt,19,97.69,159.42,5,3028.89,1172.86,Profit,,
1526,09-04-2024,South,Grocery,Spices,11,22.73,29.4,20,323.35,73.32,Profit,,
1527,01-06-2024,West,Office Supplies,Stapler,6,20.53,29.08,10,174.47,51.28,Profit,,
1528,11-09-2024,North,Furniture,Cabinet,1,172.19,250.82,15,250.82,78.63,Profit,,
1529,16-03-2024,North,Clothing,Jacket,7,113.24,171.99,0,1203.95,411.26,Profit,,
1530,12-04-2023,North,Clothing,Shoes,16,31.21,31.58,20,505.26,5.91,Profit,,
1531,19-12-2024,East,Grocery,Oil,14,8.64,7.4,30,103.63,-17.35,Loss,,
1532,28-04-2023,South,Grocery,Snacks,2,26.67,31.81,10,63.61,10.26,Profit,,
1533,01-11-2024,South,Office Supplies,Printer,6,23.96,33.3,20,199.79,56.01,Profit,,
1534,28-10-2024,North,Electronics,Headphones,18,449.17,734.94,5,13228.9,5143.87,Profit,,
1535,18-07-2024,West,Furniture,Chair,3,397.36,631.46,5,1894.38,702.31,Profit,,
1536,09-08-2023,West,Office Supplies,Pen,10,66.87,74.42,15,744.24,75.51,Profit,,
1537,16-03-2024,South,Office Supplies,Notebook,18,52.64,72.3,15,1301.44,353.94,Profit,,
1538,07-04-2024,Central,Clothing,Shoes,10,79.65,90.06,40,900.58,104.1,Profit,,
1539,22-08-2023,Unknown,Clothing,Jacket,8,139.49,141.12,10,1128.96,13.08,Profit,,
1540,28-02-2024,South,Electronics,Monitor,18,852.67,1260.08,10,22681.41,7333.34,Profit,,
1541,14-12-2023,West,Furniture,Chair,10,664.77,712.7,20,7127,479.26,Profit,,
1542,09-04-2024,North,Grocery,Spices,9,6.59,11.59,10,104.35,45.07,Profit,,
1543,13-02-2024,North,Electronics,Headphones,17,572.8002667,1212.36,0,20610.11,-3682.95,Loss,,
1544,01-03-2024,East,Office Supplies,Pen,8,12.84,16.24,5,129.88,27.17,Profit,,
1545,08-04-2023,North,Grocery,Rice,3,13.41,20.86,5,62.59,22.35,Profit,,
1546,17-11-2023,North,Office Supplies,Printer,18,34.57,57.04,15,1026.76,404.43,Profit,,
1547,13-03-2024,South,Office Supplies,Printer,1,33.4,42.51,0,42.51,9.11,Profit,,
1548,17-11-2023,South,Clothing,Jeans,1,162.26,183.1,0,183.1,20.84,Profit,,
1549,12-11-2024,Central,Clothing,Jacket,4,40.11,46.64,5,186.55,26.12,Profit,,
1550,19-09-2023,North,Clothing,Shoes,5,13.2,21.15,5,105.77,39.74,Profit,,
1551,19-01-2024,South,Clothing,Jeans,7,152.26,177.28,10,1240.97,175.13,Profit,,
1552,06-06-2023,North,Clothing,Shirt,1,32.85,47.89,5,47.89,15.04,Profit,,
1553,04-12-2024,Central,Office Supplies,Stapler,16,33.9,37.36,0,597.73,55.26,Profit,,
1554,30-04-2024,Central,Electronics,Mobile,11,760.52,1459.2,0,16051.18,7685.48,Profit,,
1555,10-03-2023,East,Clothing,T-shirt,14,89.84,160.54,10,2247.63,989.84,Profit,,
1556,04-04-2023,East,Clothing,Jeans,3,84.26,110.5,5,331.49,78.71,Profit,,
1557,29-03-2023,South,Office Supplies,Notebook,12,39.33,70.84,5,850.03,378.13,Profit,,
1558,06-04-2023,Central,Electronics,Headphones,10,526.25,470.55,30,4705.54,-556.97,Loss,,
1559,18-03-2024,West,Clothing,T-shirt,11,97.81,150.12,10,1651.31,575.4,Profit,,
1560,09-04-2023,North,Electronics,Mobile,3,254.61,454.19,5,1362.58,598.74,Profit,,
1561,17-01-2024,North,Grocery,Rice,3,35.15,27.01,40,81.03,-24.41,Loss,,
1562,14-05-2023,North,Grocery,Rice,18,13.08,18.07,5,325.34,89.93,Profit,,
1563,23-07-2024,South,Grocery,Beverages,12,9.85,11.48,10,137.78,19.62,Profit,,
1564,03-03-2023,West,Office Supplies,Stapler,14,18.15,20.44,0,286.18,32.05,Profit,,
1565,23-08-2024,East,Office Supplies,Printer,8,43.29,67.51,15,540.11,193.78,Profit,,
1566,29-07-2024,Central,Clothing,Jeans,18,29.97,38.65,0,695.68,156.25,Profit,,
1567,29-07-2024,Central,Electronics,Tablet,1,283.14,422.61,5,422.61,139.47,Profit,,
1568,04-12-2023,West,Furniture,Chair,1,138.95,160.36,0,160.36,21.41,Profit,,
1569,17-11-2024,East,Electronics,Tablet,11,1061.52,1049.12,20,11540.35,-136.39,Loss,,
1570,06-05-2023,South,Grocery,Beverages,9,11.42,16.34,0,147.06,44.27,Profit,,
1571,25-02-2024,Central,Furniture,Table,2,272.1,398.91,5,797.82,253.62,Profit,,
1572,29-12-2023,West,Clothing,Jacket,17,89.2,158.7,10,2697.86,1181.39,Profit,,
1573,12-11-2024,East,Furniture,Sofa,2,374.76,468.08,15,936.16,186.64,Profit,,
1574,09-03-2024,North,Grocery,Beverages,16,22.45,27.88,20,446.15,86.97,Profit,,
1575,22-02-2023,North,Electronics,Tablet,15,605.1720253,1042.39,10,15635.89,4837.72,Profit,,
1576,22-10-2023,West,Clothing,Shoes,18,21.21,16.7,40,300.68,-81.17,Loss,,
1577,06-09-2024,East,Furniture,Sofa,15,356.18,362.53,20,5437.91,95.16,Profit,,
1578,16-11-2023,South,Office Supplies,Stapler,18,39.7,40.52,15,729.27,14.68,Profit,,
1579,27-12-2023,Unknown,Office Supplies,Pen,5,13.73,20.5,0,102.49,33.85,Profit,,
1580,17-04-2023,Unknown,Electronics,Headphones,15,338.66,583.1,5,8746.46,3666.59,Profit,,
1581,14-08-2024,Central,Electronics,Headphones,4,1079.24,832.33,40,3329.33,-987.62,Loss,,
1582,03-06-2024,Central,Grocery,Beverages,18,19.02037037,27.49,10,494.73,141.1,Profit,,
1583,06-08-2023,Central,Grocery,Oil,1,10.34,7.65,40,7.65,-2.69,Loss,,
1584,08-06-2023,South,Furniture,Cabinet,7,228.46,251.51,15,1760.6,161.38,Profit,,
1585,03-11-2024,North,Grocery,Beverages,18,19.95,21.95,10,395.07,35.92,Profit,,
1586,08-05-2024,Central,Clothing,Jeans,7,16.64,30.08,5,210.53,94.04,Profit,,
1587,18-08-2023,Central,Grocery,Beverages,5,5.72,6.46,30,32.3,3.71,Profit,,
1588,21-04-2023,South,Clothing,T-shirt,14,107.44,140.43,15,1965.98,461.88,Profit,,
1589,25-12-2023,Central,Furniture,Chair,15,201.4,309.19,5,4637.84,1616.91,Profit,,
1590,23-07-2024,Central,Grocery,Rice,7,28.18,35.41,20,247.85,50.6,Profit,,
1591,12-01-2024,East,Office Supplies,Paper,14,2.42,3.24,0,45.37,11.5,Profit,,
1592,28-04-2023,West,Office Supplies,Pen,9,12.73,14.98,10,134.82,20.27,Profit,,
1593,13-10-2023,Unknown,Furniture,Sofa,13,108.68,180.32,0,2344.22,931.37,Profit,,
1594,10-08-2024,North,Electronics,Monitor,5,879.92,1177.12,5,5885.62,1486,Profit,,
1595,20-08-2023,East,Office Supplies,Paper,15,20.11,26.18,15,392.65,91,Profit,,
1596,15-03-2024,North,Grocery,Rice,1,20.77,33.85,10,33.85,13.09,Profit,,
1597,28-07-2024,Central,Furniture,Table,17,276.79,379.82,0,6456.95,1751.52,Profit,,
1598,28-09-2024,South,Electronics,Mobile,19,724.89,1180.37,5,22427.06,-8654.23,Loss,,
1599,20-09-2024,East,Grocery,Spices,3,17.89,32.05,5,96.16,42.5,Profit,,
1600,22-11-2024,Central,Grocery,Spices,7,20.71,27.09,10,189.6,44.6,Profit,,
1601,20-10-2024,South,Grocery,Oil,4,17.92,27.16,15,108.62,36.96,Profit,,
1602,24-07-2024,Central,Clothing,Jacket,3,38.88,70.17,0,210.5,93.85,Profit,,
1603,27-01-2023,East,Clothing,Shoes,7,76.29962963,128.93,5,902.53,390.81,Profit,,
1604,15-09-2024,North,Electronics,Monitor,9,503.01,740.46,10,6664.12,2137.01,Profit,,
1605,04-11-2024,West,Office Supplies,Stapler,11,28.03,36.01,15,396.12,-87.79,Loss,,
1606,11-12-2024,North,Furniture,Sofa,2,145.01,242.54,0,485.07,195.06,Profit,,
1607,01-10-2023,North,Clothing,T-shirt,8,23.95,22.87,20,182.93,-8.68,Loss,,
1608,30-01-2023,Unknown,Electronics,Monitor,13,611.91,813.99,5,10581.88,2627.06,Profit,,
1609,04-07-2023,North,Electronics,Headphones,6,943.34,1286.7,0,7720.21,-2060.15,Loss,,
1610,07-10-2023,Central,Furniture,Bed,5,408.75,693.83,0,3469.16,1425.43,Profit,,
1611,20-12-2024,West,Grocery,Snacks,3,16.2,25.61,10,76.83,28.24,Profit,,
1612,13-11-2023,West,Grocery,Beverages,14,27.06,42.01,15,588.21,209.43,Profit,,
1613,14-12-2023,South,Office Supplies,Notebook,15,39.97,47.36,5,710.33,110.8,Profit,,
1614,26-12-2023,South,Grocery,Oil,10,17.52,23.79,10,237.91,62.73,Profit,,
1615,07-01-2023,East,Office Supplies,Paper,15,10.4,13.04,0,195.67,39.62,Profit,,
1616,05-07-2023,East,Grocery,Oil,15,8.97,12.76,0,191.4,56.86,Profit,,
1617,27-05-2023,North,Furniture,Table,3,231.54,269.24,10,807.72,113.1,Profit,,
1618,02-08-2024,South,Electronics,Laptop,9,411.06,455.8,15,4102.18,402.64,Profit,,
1619,04-11-2024,South,Grocery,Beverages,6,18.57,29.54,0,177.21,65.81,Profit,,
1620,15-02-2024,West,Electronics,Mobile,4,570.56,580.95,15,2323.78,41.55,Profit,,
1621,13-03-2023,West,Grocery,Spices,14,8.78,11.19,5,156.72,33.77,Profit,,
1622,26-05-2023,West,Office Supplies,Notebook,19,41.33,65.1,10,1236.93,451.6,Profit,,
1623,10-10-2024,Central,Office Supplies,Paper,6,34.94469136,62.18,0,373.1,164.9,Profit,,
1624,01-02-2023,East,Grocery,Beverages,15,15.14,19.15,15,287.26,60.14,Profit,,
1625,04-04-2023,West,Furniture,Table,18,320.19,345.28,5,6215.03,451.61,Profit,,
1626,27-06-2024,Central,Office Supplies,Pen,1,35.27,39.79,10,39.79,4.52,Profit,,
1627,09-08-2023,Central,Grocery,Oil,6,22.86,30.89,5,185.35,48.21,Profit,,
1628,21-01-2024,Central,Clothing,Shoes,3,139.08,193.06,0,579.17,161.93,Profit,,
1629,05-03-2024,North,Office Supplies,Printer,17,12.28,14.1,15,239.7,30.97,Profit,,
1630,09-04-2024,West,Electronics,Monitor,12,281,297.92,30,3575.02,203.07,Profit,,
1631,16-12-2023,Central,Clothing,Shirt,19,45.3,53.69,15,1020.13,-159.49,Loss,,
1632,11-06-2023,South,Grocery,Rice,1,14.94,23.07,15,23.07,8.12,Profit,,
1633,14-01-2024,West,Office Supplies,Printer,11,30.34,47.87,0,526.57,192.89,Profit,,
1634,16-11-2023,Central,Office Supplies,Pen,19,36.23,43.25,20,821.78,133.33,Profit,,
1635,29-11-2023,South,Office Supplies,Pen,9,42.18,39.37,30,354.37,-25.23,Loss,,
1636,04-08-2024,Central,Grocery,Rice,2,15.95,29.88,0,59.77,27.88,Profit,,
1637,02-09-2024,Central,Office Supplies,Printer,10,44.84,54.19,5,541.92,93.53,Profit,,
1638,28-03-2023,Central,Electronics,Headphones,16,587.53,687.55,0,11000.85,1600.42,Profit,,
1639,23-02-2023,West,Electronics,Tablet,14,204.17,200.53,20,2807.44,-50.97,Loss,,
1640,09-06-2023,Central,Office Supplies,Paper,16,37.99,48.43,5,774.94,-167.04,Loss,,
1641,11-06-2023,East,Clothing,Shoes,6,101.52,136.21,0,817.25,208.16,Profit,,
1642,24-09-2024,South,Clothing,Jacket,14,95.44,107.01,0,1498.09,-162,Loss,,
1643,20-02-2023,East,Electronics,Monitor,18,254.76,266.43,10,4795.71,210.02,Profit,,
1644,21-11-2024,North,Office Supplies,Printer,15,60.8,70.8,15,1061.95,149.89,Profit,,
1645,25-03-2023,South,Grocery,Spices,8,25.6,31.08,5,248.62,43.79,Profit,,
1646,06-10-2023,East,Office Supplies,Pen,17,2.73,3.77,20,64.02,17.62,Profit,,
1647,29-03-2024,East,Office Supplies,Pen,14,48.31,62,30,868,191.65,Profit,,
1648,08-11-2024,South,Grocery,Rice,14,7.55,12.24,0,171.34,65.57,Profit,,
1649,10-03-2024,East,Office Supplies,Pen,2,8.18,9.04,5,18.08,1.71,Profit,,
1650,12-05-2024,Central,Clothing,Jeans,15,102.93,82.44,30,1236.67,-307.34,Loss,,
1651,13-09-2024,East,Clothing,Jacket,19,75.57,85.96,0,1633.28,197.53,Profit,,
1652,28-03-2024,Central,Electronics,Laptop,10,359,271.26,40,2712.62,-877.41,Loss,,
1653,29-02-2024,South,Furniture,Cabinet,3,175.05,236.65,10,709.95,184.82,Profit,,
1654,07-10-2023,South,Grocery,Snacks,5,18.26,35.39,0,176.95,85.64,Profit,,
1655,09-08-2023,West,Clothing,Jeans,2,76.88309859,63.51,5,127.02,46.24,Profit,,
1656,08-06-2024,North,Furniture,Cabinet,3,396.9707059,449.76,10,1349.27,27.84,Profit,,
1657,27-04-2023,South,Clothing,Shirt,8,28.83,43.75,0,350,119.32,Profit,,
1658,20-12-2023,West,Office Supplies,Notebook,8,23.95,28.91,0,231.26,39.7,Profit,,
1659,16-03-2024,South,Grocery,Beverages,9,29.81,36.84,0,331.52,63.23,Profit,,
1660,24-04-2023,South,Grocery,Oil,6,16.63,23.17,0,139.01,39.24,Profit,,
1661,18-10-2023,North,Office Supplies,Printer,4,15.47,25.5,5,101.99,40.1,Profit,,
1662,25-11-2024,North,Clothing,Shirt,15,51.51,76.04,10,1140.53,367.82,Profit,,
1663,25-11-2024,West,Furniture,Bed,14,131.94,252.86,0,3539.98,1692.78,Profit,,
1664,30-08-2024,West,Grocery,Snacks,3,32.94,35.53,10,106.6,7.79,Profit,,
1665,13-05-2024,West,Office Supplies,Notebook,6,36.1,53.51,0,321.07,104.48,Profit,,
1666,23-06-2024,East,Grocery,Beverages,16,19.26,24.13,30,386.02,-77.91,Loss,,
1667,14-11-2024,West,Furniture,Cabinet,3,466.18,536.98,10,1610.94,212.4,Profit,,
1668,12-11-2023,West,Electronics,Headphones,8,852.04,997.49,0,7979.96,1163.67,Profit,,
1669,16-02-2023,Central,Grocery,Snacks,13,18.23482353,43.16,10,561.13,122.07,Profit,,
1670,14-08-2023,Central,Electronics,Laptop,16,624.96,1190.56,0,19048.97,9049.65,Profit,,
1671,09-02-2024,Central,Clothing,Shoes,10,79.01,115.35,15,1153.46,-363.35,Loss,,
1672,05-09-2024,East,Clothing,Jacket,17,65.03,77.54,15,1318.14,212.69,Profit,,
1673,26-02-2023,East,Clothing,Shirt,11,117.05,146.03,10,1606.28,318.79,Profit,,
1674,08-01-2023,West,Office Supplies,Paper,5,17.08,18.31,10,91.53,6.14,Profit,,
1675,29-07-2023,South,Furniture,Cabinet,17,698,959.42,0,16310.09,4444.05,Profit,,
1676,05-11-2023,South,Office Supplies,Printer,6,54.79,71.04,5,426.22,97.49,Profit,,
1677,05-08-2023,North,Clothing,T-shirt,6,53.17,52.45,15,314.7,-4.35,Loss,,
1678,21-05-2023,North,Electronics,Laptop,9,373.37,379.69,15,3417.2,56.88,Profit,,
1679,19-09-2023,Central,Grocery,Rice,17,27,41.98,5,713.63,254.62,Profit,,
1680,24-10-2023,Unknown,Electronics,Tablet,3,605.1720253,446.81,15,1340.44,421.08,Profit,,
1681,02-12-2023,East,Furniture,Sofa,2,169.19,313.24,0,626.47,288.09,Profit,,
1682,03-05-2023,North,Furniture,Chair,14,279.42,458.77,0,6422.79,2510.98,Profit,,
1683,08-01-2023,North,Office Supplies,Pen,7,12.22,21.59,5,151.12,65.55,Profit,,
1684,24-05-2024,Central,Office Supplies,Notebook,6,12.96,21.07,0,126.44,48.67,Profit,,
1685,16-03-2024,North,Electronics,Laptop,6,912.23,1446.31,0,8677.84,3204.48,Profit,,
1686,29-06-2023,West,Office Supplies,Notebook,9,52.43,60.92,0,548.29,76.44,Profit,,
1687,13-05-2023,North,Office Supplies,Notebook,6,48.23,39.65,30,237.87,-51.53,Loss,,
1688,25-01-2024,East,Furniture,Sofa,15,195.76,310.97,0,4664.48,1728,Profit,,
1689,29-06-2024,West,Grocery,Rice,8,6.56,9.18,0,73.42,20.96,Profit,,
1690,21-12-2024,East,Clothing,Shoes,16,73.05,105.65,10,1690.35,521.56,Profit,,
1691,24-08-2023,North,Clothing,Jeans,16,29.97,35.91,0,574.6,95.06,Profit,,
1692,27-05-2024,West,Clothing,Shirt,16,85.67,122.85,0,1965.66,594.97,Profit,,
1693,26-07-2024,North,Grocery,Snacks,9,20.4,35.58,0,320.2,136.61,Profit,,
1694,15-11-2024,South,Clothing,Jacket,13,56.54,90.7,0,1179.04,444.06,Profit,,
1695,29-12-2023,West,Grocery,Rice,8,14.02,17.37,5,138.99,26.8,Profit,,
1696,15-03-2023,West,Furniture,Cabinet,2,792.02,881.05,0,1762.09,178.06,Profit,,
1697,11-02-2024,North,Furniture,Bed,11,248.24,315.09,5,3465.95,-735.32,Loss,,
1698,13-02-2023,West,Furniture,Cabinet,16,621.45,831.16,0,13298.6,3355.46,Profit,,
1699,22-03-2024,North,Furniture,Cabinet,8,587.64,784.12,5,6272.92,1571.83,Profit,,
1700,20-01-2023,North,Grocery,Snacks,10,33.74,37.62,15,376.21,38.82,Profit,,
1701,15-04-2024,North,Electronics,Laptop,2,203.6,282.97,0,565.95,158.76,Profit,,
1702,21-03-2023,West,Office Supplies,Printer,18,42.22,52.49,15,944.82,184.83,Profit,,
1703,17-11-2023,South,Electronics,Tablet,12,379.92,648.34,0,7780.03,-3220.96,Loss,,
1704,12-08-2024,West,Electronics,Laptop,5,766.51,943.24,15,4716.22,883.67,Profit,,
1705,15-03-2024,East,Clothing,Jeans,15,38.9,59.35,15,890.21,306.73,Profit,,
1706,10-08-2024,North,Grocery,Spices,15,26.51,43.35,5,650.19,252.6,Profit,,
1707,19-02-2024,West,Office Supplies,Paper,13,33.79,33.2,15,431.62,-7.7,Loss,,
1708,27-12-2024,North,Grocery,Beverages,6,31.73,35.53,15,213.19,22.82,Profit,,
1709,17-10-2024,North,Office Supplies,Notebook,7,45.56,83.62,0,585.33,266.4,Profit,,
1710,03-03-2024,North,Grocery,Beverages,1,15.56,18.06,15,18.06,2.5,Profit,,
1711,24-10-2023,East,Office Supplies,Stapler,2,31.22,28.58,40,57.16,-5.29,Loss,,
1712,28-04-2023,West,Clothing,Jacket,10,28.43,29.24,20,292.39,8.09,Profit,,
1713,19-02-2024,East,Electronics,Laptop,16,881.1,1403.47,5,22455.47,8357.86,Profit,,
1714,22-01-2023,North,Office Supplies,Printer,19,57.85,87.41,0,1660.88,561.82,Profit,,
1715,29-11-2023,South,Grocery,Snacks,6,7.92,15.17,0,91.02,43.47,Profit,,
